age,male,part_time,area_of_birth,area_of_work,wage,job_tenure,firm_age,firm_size,precarious_job,firm_sector,skill_level,categoria,macrogruppo,agr_alim,tess_abbigl,manif_leggera,chim_materiali,metalmeccanica,util_trasporti,serv_avanzati
49,1,0,4,4,400,3,13,2,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,2,2,400,0,9,4,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
26,1,0,5,5,450,0,10,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
43,1,0,1,1,650,1,0,1,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
38,1,0,6,2,400,0,9,2,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
37,1,1,5,1,350,1,15,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
54,1,0,4,4,450,2,18,1,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
58,1,0,3,3,550,3,13,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,1,1,350,1,14,2,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
62,1,0,2,2,850,2,8,1,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
52,1,0,1,1,600,3,36,3,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
32,1,0,3,3,450,1,21,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
53,1,0,5,1,850,1,60,4,0,64,4,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,6,2,450,1,31,2,0,25,2,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
42,1,0,6,2,250,2,2,1,0,36,2,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
48,1,0,2,2,1300,1,34,3,0,30,4,Fabbricazione di altri mezzi di,Metalmeccanica,0,0,0,0,1,0,0
36,0,0,1,5,550,2,10,2,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
46,1,1,1,1,950,1,8,1,0,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,4,4,400,1,10,2,1,37,2,Gestione delle reti fognarie,Utilities e Trasporti,0,0,0,0,0,1,0
42,1,0,3,3,550,1,12,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
49,1,0,2,2,650,5,40,4,0,64,3,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
41,0,0,6,2,350,1,15,1,0,17,2,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
30,1,0,6,1,300,0,0,2,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
37,0,1,4,4,350,1,12,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,6,3,300,1,3,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
31,1,0,6,3,350,0,0,1,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
46,0,0,2,2,650,4,12,1,0,14,3,Confezione di articoli di abbigl,Tessile e Abbigliamento,0,1,0,0,0,0,0
31,1,0,2,2,500,2,7,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
59,1,0,4,4,450,4,12,2,0,72,2,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
26,1,0,3,3,550,0,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
41,0,1,1,1,1050,1,1,4,0,65,4,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,6,2,400,1,9,2,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
27,1,0,4,2,350,0,17,2,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
49,1,0,4,4,350,1,4,1,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
37,0,0,4,4,500,1,60,4,0,64,3,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
45,1,0,6,2,600,3,46,3,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
48,0,0,3,3,400,2,22,1,0,19,2,Fabbricazione di coke e prodotti,Chimica e Materiali,0,0,0,1,0,0,0
30,0,0,1,1,450,2,17,2,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
51,1,0,3,3,450,2,25,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
55,0,0,1,1,450,1,4,1,0,92,3,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
45,1,0,3,3,500,2,7,1,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
56,0,0,2,2,250,3,13,2,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
41,1,0,2,2,750,1,21,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
34,1,0,6,1,300,1,0,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
56,1,0,6,1,400,1,10,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
45,0,0,1,1,1450,1,8,3,0,34,4,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
38,1,0,6,3,500,1,22,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
35,1,0,1,1,500,1,14,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
22,1,0,1,1,500,1,32,2,0,33,2,"Riparazione, manutenzione ed ins",Metalmeccanica,0,0,0,0,1,0,0
53,1,1,4,4,400,2,6,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,2,2,650,2,50,4,0,60,3,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
47,0,1,4,1,500,1,2,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
41,1,0,1,1,1200,3,22,3,0,63,4,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
29,0,1,5,2,300,0,8,1,1,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
41,1,0,6,5,1200,0,11,3,1,61,3,Telecomunicazioni,Servizi Avanzati,0,0,0,0,0,0,1
53,1,0,1,1,1350,1,13,3,0,40,3,Fornitura di energia elettrica,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,1,1,500,4,22,2,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
44,1,0,6,2,450,3,34,1,0,32,2,Altre industrie manifatturiere,Manifatturiera Leggera,0,0,1,0,0,0,0
46,1,0,1,1,500,2,11,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
48,0,1,4,1,400,1,44,2,0,80,2,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
36,0,1,1,1,350,0,0,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
60,1,0,2,1,550,1,2,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
40,0,0,2,2,300,3,5,2,0,25,3,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
46,1,0,4,4,300,2,2,2,0,33,2,"Riparazione, manutenzione ed ins",Metalmeccanica,0,0,0,0,1,0,0
42,0,0,2,2,400,0,39,2,0,01,2,Coltivazioni agricole e produzio,Agricoltura e Alimentare,1,0,0,0,0,0,0
26,1,0,4,4,200,1,2,1,0,45,1,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
55,1,0,4,4,500,5,0,3,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
26,1,0,5,5,300,1,22,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
41,0,0,6,3,400,1,15,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
40,0,1,6,4,350,3,17,1,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,4,4,600,1,28,2,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
53,1,1,4,4,450,0,0,1,1,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
42,1,0,3,3,600,1,7,3,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
30,0,1,6,1,350,1,3,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
36,1,0,4,2,750,2,23,4,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
30,0,1,1,1,400,3,38,2,0,17,2,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
46,1,0,1,1,450,1,24,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
47,0,1,6,2,450,3,14,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
53,0,0,1,1,400,0,17,2,1,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
39,1,0,4,4,850,3,12,2,0,51,4,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
28,1,0,4,3,700,1,46,4,0,65,1,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
42,0,1,2,2,400,1,6,4,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
41,1,0,6,1,550,2,21,3,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
22,1,0,4,4,450,1,36,4,1,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
39,0,0,2,3,400,1,5,2,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
42,0,0,6,2,400,1,40,2,1,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
45,1,0,1,1,550,4,15,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
29,1,0,1,1,500,1,27,3,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
24,1,1,2,2,450,0,39,2,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
37,1,0,1,1,450,3,0,2,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
46,0,0,4,2,350,1,17,3,0,90,2,"Attività creative, artistiche",Servizi Avanzati,0,0,0,0,0,0,1
46,1,0,1,1,600,3,14,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
26,1,0,1,1,450,1,6,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
24,0,1,1,1,350,0,0,1,1,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
33,0,0,1,1,500,2,1,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,1,2,2,350,1,27,1,0,36,2,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
43,1,0,4,4,400,0,12,1,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
45,1,0,3,3,350,0,3,1,1,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
33,0,1,1,1,500,2,44,4,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
43,1,0,4,4,350,1,18,1,1,90,2,"Attività creative, artistiche",Servizi Avanzati,0,0,0,0,0,0,1
47,1,0,4,4,350,1,3,1,0,24,2,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
23,1,0,3,3,500,0,1,1,0,92,1,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,1,1,600,2,44,2,0,36,3,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
29,1,0,4,4,700,1,12,4,0,40,2,Fornitura di energia elettrica,Utilities e Trasporti,0,0,0,0,0,1,0
27,0,0,5,5,750,1,46,4,0,24,1,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
58,1,0,3,3,950,5,40,4,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
41,1,0,6,4,750,0,3,1,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
46,1,0,6,3,450,0,13,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,3,3,500,0,10,4,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
57,1,0,3,3,350,2,39,1,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
44,0,0,6,1,400,2,37,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
33,1,0,3,3,400,3,36,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
27,1,0,6,1,400,1,29,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
38,0,1,3,3,400,1,11,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,0,4,4,650,3,36,4,0,27,2,Fabbricazioni di apparecchiature,Metalmeccanica,0,0,0,0,1,0,0
37,0,0,4,4,550,1,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
54,0,1,1,1,500,2,14,4,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
35,1,0,4,4,1000,2,4,4,0,35,3,Fornitura di acqua,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,1,1,900,5,30,2,0,32,3,Altre industrie manifatturiere,Manifatturiera Leggera,0,0,1,0,0,0,0
37,1,0,6,1,500,0,14,2,1,24,2,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
57,1,0,3,3,650,0,25,1,1,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
42,1,0,3,3,550,2,11,4,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,4,1,500,1,55,4,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
47,1,0,6,2,500,2,9,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
57,1,0,1,1,700,2,29,2,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,4,4,250,1,11,1,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
32,0,0,4,1,500,1,3,2,0,24,3,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
39,0,0,3,3,600,1,3,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,1,1,750,2,37,4,0,27,2,Fabbricazioni di apparecchiature,Metalmeccanica,0,0,0,0,1,0,0
41,1,0,2,1,400,1,3,1,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
30,1,0,3,3,500,2,29,2,0,21,2,Fabbricazione di prodotti farmac,Chimica e Materiali,0,0,0,1,0,0,0
44,0,1,2,2,250,1,15,2,0,01,2,Coltivazioni agricole e produzio,Agricoltura e Alimentare,1,0,0,0,0,0,0
42,0,1,6,3,350,0,14,3,1,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
42,0,1,2,2,950,1,0,3,0,62,3,"Produzione di software, consulen",Servizi Avanzati,0,0,0,0,0,0,1
40,1,0,3,3,500,2,19,3,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
28,1,0,4,4,350,0,1,2,1,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,3,3,400,0,46,1,1,92,2,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
30,1,0,3,3,450,1,5,1,0,19,2,Fabbricazione di coke e prodotti,Chimica e Materiali,0,0,0,1,0,0,0
44,1,0,3,3,500,0,16,1,1,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
32,0,0,6,5,350,0,0,1,0,50,3,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
45,1,0,2,2,650,4,9,3,0,60,3,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
47,0,0,4,4,350,1,8,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
49,0,0,5,1,1300,2,15,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
53,1,0,4,4,700,1,46,4,0,41,3,Costruzione di edifici,Utilities e Trasporti,0,0,0,0,0,1,0
55,1,0,4,4,850,2,10,4,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
38,1,0,6,4,350,0,3,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
52,0,0,1,1,550,5,30,3,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
29,0,0,1,1,750,0,0,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
55,0,1,6,2,450,1,1,1,0,20,3,Fabbricazione prodotti chimici,Chimica e Materiali,0,0,0,1,0,0,0
35,1,0,6,1,400,1,1,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
52,1,0,4,4,450,2,0,3,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
40,0,0,4,4,450,2,7,2,0,55,3,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
31,0,0,1,5,700,1,13,4,1,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
20,0,1,2,2,300,0,11,1,0,55,1,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
20,1,0,6,2,250,0,30,1,0,28,1,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
29,0,0,1,2,350,1,24,1,0,74,1,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
53,0,0,1,2,800,1,65,2,0,91,3,"Attività di biblioteche, musei",Servizi Avanzati,0,0,0,0,0,0,1
47,0,0,3,3,1000,1,53,4,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
28,0,1,4,4,350,1,2,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
39,0,0,1,1,650,4,25,1,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
44,1,0,2,2,500,5,21,2,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
43,0,0,1,1,700,4,36,3,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
38,0,1,5,2,300,1,30,2,1,75,2,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
42,0,0,5,5,1100,0,1,3,1,75,3,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
34,1,0,6,3,400,0,11,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,6,1,350,0,2,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
51,1,0,3,3,1000,2,13,3,0,51,4,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
40,0,0,2,2,550,2,36,2,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
29,0,0,2,3,450,1,2,1,0,67,1,Attività ausiliarie servizi ass,Servizi Avanzati,0,0,0,0,0,0,1
23,1,0,2,2,500,1,7,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,3,3,500,1,1,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
40,0,0,3,3,700,0,29,1,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
51,1,0,4,4,800,0,46,4,0,75,3,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
40,0,1,1,1,450,1,1,1,1,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
26,0,1,4,4,450,2,14,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,1,2,2,400,1,16,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
53,1,0,3,3,1200,5,40,4,0,64,4,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,2,2,400,1,29,3,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
32,1,0,5,5,500,1,34,4,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
28,0,0,1,1,450,1,18,2,0,52,1,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
58,1,0,1,1,400,1,29,1,0,20,2,Fabbricazione prodotti chimici,Chimica e Materiali,0,0,0,1,0,0,0
55,1,0,1,1,550,5,44,4,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
56,1,0,2,1,950,5,14,4,0,35,2,Fornitura di acqua,Utilities e Trasporti,0,0,0,0,0,1,0
28,1,0,4,4,450,1,18,1,0,45,1,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
26,0,1,6,2,300,1,5,1,0,52,1,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
34,1,0,6,2,400,2,10,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
34,1,0,6,2,400,1,9,2,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
23,0,0,2,2,400,1,11,2,0,51,1,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
28,1,0,6,1,350,1,44,1,0,36,1,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
34,0,1,4,4,400,2,8,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
43,1,0,5,5,300,0,4,2,1,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
32,1,0,6,3,400,1,44,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,0,6,2,400,1,10,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
54,0,0,1,1,1300,5,44,4,0,65,4,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,5,5,800,1,42,3,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
27,1,0,6,1,400,1,3,1,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
34,1,0,2,2,500,3,11,1,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
59,1,0,4,4,700,5,44,4,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
51,1,0,5,5,400,1,20,2,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
38,0,1,5,5,600,0,10,2,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
50,0,0,1,1,750,2,17,2,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
43,1,1,5,3,400,0,6,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
39,0,1,2,2,400,0,3,1,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
45,1,1,4,4,300,0,2,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
45,1,0,1,1,800,4,4,4,0,66,3,Attività ausiliarie dei servizi,Servizi Avanzati,0,0,0,0,0,0,1
29,1,0,4,3,700,1,30,4,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
53,1,0,2,2,650,2,50,4,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
37,0,0,5,5,250,1,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
42,1,0,1,1,500,3,25,2,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
34,1,0,1,1,850,3,16,1,0,36,3,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
47,1,0,6,1,450,0,12,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
61,1,1,4,4,450,0,8,1,1,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
46,0,0,2,2,550,5,36,1,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
52,1,0,1,1,600,5,15,2,0,25,2,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
42,0,1,2,2,450,4,1,2,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
58,1,0,5,5,400,0,4,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
52,0,0,4,1,650,1,40,3,0,61,3,Telecomunicazioni,Servizi Avanzati,0,0,0,0,0,0,1
52,1,0,5,5,600,2,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
47,0,0,3,3,750,5,46,4,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
29,1,0,6,1,350,1,4,1,0,45,1,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,3,3,400,2,30,2,0,45,3,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
59,1,0,3,3,1100,5,10,4,0,40,3,Fornitura di energia elettrica,Utilities e Trasporti,0,0,0,0,0,1,0
50,0,0,2,2,700,2,9,2,0,50,3,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
51,1,0,2,2,1050,3,14,2,0,28,3,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
42,1,0,3,3,350,1,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
33,1,0,5,5,1250,0,15,1,1,75,4,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
48,0,0,2,2,400,2,34,3,0,36,2,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
39,0,1,4,2,400,2,20,4,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
